"","census","d_cutoff","x","y","soiltype"
"16593",5,20,850,130,"1"
"16594",5,20,870,130,"1"
"16595",5,20,890,130,"1"
"16596",5,20,910,130,"4"
"16597",5,20,930,130,"4"
"16598",5,20,950,130,"4"
"16599",5,20,970,130,"4"
"16600",5,20,990,130,"4"
"16601",5,20,10,150,"2"
"16602",5,20,30,150,"2"
"16603",5,20,50,150,"2"
"16604",5,20,70,150,"2"
"16605",5,20,90,150,"2"
"16606",5,20,110,150,"2"
"16607",5,20,130,150,"4"
"16608",5,20,150,150,"4"
"16609",5,20,170,150,"4"
"16610",5,20,190,150,"4"
"16611",5,20,210,150,"4"
"16612",5,20,230,150,"4"
"16613",5,20,250,150,"4"
"16614",5,20,270,150,"4"
"16615",5,20,290,150,"4"
"16616",5,20,310,150,"4"
"16617",5,20,330,150,"4"
"16618",5,20,350,150,"4"
"16619",5,20,370,150,"4"
"16620",5,20,390,150,"4"
"16621",5,20,410,150,"4"
"16622",5,20,430,150,"4"
"16623",5,20,450,150,"4"
"16624",5,20,470,150,"4"
"16625",5,20,490,150,"1"
"16626",5,20,510,150,"3"
"16627",5,20,530,150,"3"
"16628",5,20,550,150,"3"
"16629",5,20,570,150,"1"
"16630",5,20,590,150,"1"
"16631",5,20,610,150,"1"
"16632",5,20,630,150,"1"
"16633",5,20,650,150,"1"
"16634",5,20,670,150,"1"
"16635",5,20,690,150,"1"
"16636",5,20,710,150,"1"
"16637",5,20,730,150,"1"
"16638",5,20,750,150,"4"
"16639",5,20,770,150,"4"
"16640",5,20,790,150,"4"
"16641",5,20,810,150,"4"
"16642",5,20,830,150,"4"
"16643",5,20,850,150,"1"
"16644",5,20,870,150,"1"
"16645",5,20,890,150,"1"
"16646",5,20,910,150,"4"
"16647",5,20,930,150,"4"
"16648",5,20,950,150,"4"
"16649",5,20,970,150,"4"
"16650",5,20,990,150,"4"
"16651",5,20,10,170,"2"
"16652",5,20,30,170,"2"
"16653",5,20,50,170,"2"
"16654",5,20,70,170,"2"
"16655",5,20,90,170,"2"
"16656",5,20,110,170,"2"
"16657",5,20,130,170,"4"
"16658",5,20,150,170,"4"
"16659",5,20,170,170,"4"
"16660",5,20,190,170,"4"
"16661",5,20,210,170,"4"
"16662",5,20,230,170,"4"
"16663",5,20,250,170,"4"
"16664",5,20,270,170,"4"
"16665",5,20,290,170,"4"
"16666",5,20,310,170,"4"
"16667",5,20,330,170,"4"
"16668",5,20,350,170,"4"
"16669",5,20,370,170,"4"
"16670",5,20,390,170,"4"
"16671",5,20,410,170,"4"
"16672",5,20,430,170,"4"
"16673",5,20,450,170,"4"
"16674",5,20,470,170,"4"
"16675",5,20,490,170,"4"
"16676",5,20,510,170,"1"
"16677",5,20,530,170,"3"
"16678",5,20,550,170,"3"
"16679",5,20,570,170,"1"
"16680",5,20,590,170,"1"
"16681",5,20,610,170,"1"
"16682",5,20,630,170,"1"
"16683",5,20,650,170,"1"
"16684",5,20,670,170,"1"
"16685",5,20,690,170,"1"
"16686",5,20,710,170,"1"
"16687",5,20,730,170,"1"
"16688",5,20,750,170,"1"
"16689",5,20,770,170,"4"
"16690",5,20,790,170,"4"
"16691",5,20,810,170,"4"
"16692",5,20,830,170,"4"
"16693",5,20,850,170,"1"
"16694",5,20,870,170,"1"
"16695",5,20,890,170,"1"
"16696",5,20,910,170,"4"
"16697",5,20,930,170,"4"
"16698",5,20,950,170,"4"
"16699",5,20,970,170,"4"
"16700",5,20,990,170,"4"
"16701",5,20,10,190,"2"
"16702",5,20,30,190,"2"
"16703",5,20,50,190,"2"
"16704",5,20,70,190,"2"
"16705",5,20,90,190,"2"
"16706",5,20,110,190,"2"
"16707",5,20,130,190,"3"
"16708",5,20,150,190,"3"
"16709",5,20,170,190,"4"
"16710",5,20,190,190,"4"
"16711",5,20,210,190,"4"
"16712",5,20,230,190,"4"
"16713",5,20,250,190,"4"
"16714",5,20,270,190,"4"
"16715",5,20,290,190,"4"
"16716",5,20,310,190,"4"
"16717",5,20,330,190,"4"
"16718",5,20,350,190,"4"
"16719",5,20,370,190,"4"
"16720",5,20,390,190,"4"
"16721",5,20,410,190,"4"
"16722",5,20,430,190,"4"
"16723",5,20,450,190,"4"
"16724",5,20,470,190,"4"
"16725",5,20,490,190,"4"
"16726",5,20,510,190,"1"
"16727",5,20,530,190,"1"
"16728",5,20,550,190,"3"
"16729",5,20,570,190,"3"
"16730",5,20,590,190,"1"
"16731",5,20,610,190,"1"
"16732",5,20,630,190,"1"
"16733",5,20,650,190,"1"
"16734",5,20,670,190,"1"
"16735",5,20,690,190,"3"
"16736",5,20,710,190,"3"
"16737",5,20,730,190,"3"
"16738",5,20,750,190,"1"
"16739",5,20,770,190,"1"
"16740",5,20,790,190,"4"
"16741",5,20,810,190,"4"
"16742",5,20,830,190,"4"
"16743",5,20,850,190,"1"
"16744",5,20,870,190,"1"
"16745",5,20,890,190,"1"
"16746",5,20,910,190,"1"
"16747",5,20,930,190,"4"
"16748",5,20,950,190,"4"
"16749",5,20,970,190,"4"
"16750",5,20,990,190,"4"
"16751",5,20,10,210,"2"
"16752",5,20,30,210,"2"
"16753",5,20,50,210,"2"
"16754",5,20,70,210,"2"
"16755",5,20,90,210,"2"
"16756",5,20,110,210,"2"
"16757",5,20,130,210,"2"
"16758",5,20,150,210,"3"
"16759",5,20,170,210,"3"
"16760",5,20,190,210,"3"
"16761",5,20,210,210,"3"
"16762",5,20,230,210,"3"
"16763",5,20,250,210,"4"
"16764",5,20,270,210,"4"
"16765",5,20,290,210,"4"
"16766",5,20,310,210,"4"
"16767",5,20,330,210,"4"
"16768",5,20,350,210,"4"
"16769",5,20,370,210,"4"
"16770",5,20,390,210,"4"
"16771",5,20,410,210,"3"
"16772",5,20,430,210,"3"
"16773",5,20,450,210,"3"
"16774",5,20,470,210,"3"
"16775",5,20,490,210,"4"
"16776",5,20,510,210,"4"
"16777",5,20,530,210,"1"
"16778",5,20,550,210,"1"
"16779",5,20,570,210,"1"
"16780",5,20,590,210,"1"
"16781",5,20,610,210,"3"
"16782",5,20,630,210,"3"
"16783",5,20,650,210,"1"
"16784",5,20,670,210,"1"
"16785",5,20,690,210,"1"
"16786",5,20,710,210,"3"
"16787",5,20,730,210,"1"
"16788",5,20,750,210,"1"
"16789",5,20,770,210,"1"
"16790",5,20,790,210,"1"
"16791",5,20,810,210,"1"
"16792",5,20,830,210,"1"
"16793",5,20,850,210,"1"
"16794",5,20,870,210,"1"
"16795",5,20,890,210,"1"
"16796",5,20,910,210,"1"
"16797",5,20,930,210,"3"
"16798",5,20,950,210,"3"
"16799",5,20,970,210,"3"
"16800",5,20,990,210,"4"
"16801",5,20,10,230,"2"
"16802",5,20,30,230,"2"
"16803",5,20,50,230,"2"
"16804",5,20,70,230,"2"
"16805",5,20,90,230,"2"
"16806",5,20,110,230,"2"
"16807",5,20,130,230,"2"
"16808",5,20,150,230,"2"
"16809",5,20,170,230,"3"
"16810",5,20,190,230,"3"
"16811",5,20,210,230,"3"
"16812",5,20,230,230,"3"
"16813",5,20,250,230,"3"
"16814",5,20,270,230,"3"
"16815",5,20,290,230,"3"
"16816",5,20,310,230,"4"
"16817",5,20,330,230,"4"
"16818",5,20,350,230,"4"
"16819",5,20,370,230,"3"
"16820",5,20,390,230,"3"
"16821",5,20,410,230,"3"
"16822",5,20,430,230,"3"
"16823",5,20,450,230,"3"
"16824",5,20,470,230,"3"
"16825",5,20,490,230,"3"
"16826",5,20,510,230,"4"
"16827",5,20,530,230,"4"
"16828",5,20,550,230,"4"
"16829",5,20,570,230,"4"
"16830",5,20,590,230,"1"
"16831",5,20,610,230,"3"
"16832",5,20,630,230,"1"
"16833",5,20,650,230,"1"
"16834",5,20,670,230,"1"
"16835",5,20,690,230,"1"
"16836",5,20,710,230,"1"
"16837",5,20,730,230,"1"
"16838",5,20,750,230,"1"
"16839",5,20,770,230,"1"
"16840",5,20,790,230,"1"
"16841",5,20,810,230,"1"
"16842",5,20,830,230,"1"
"16843",5,20,850,230,"1"
"16844",5,20,870,230,"1"
"16845",5,20,890,230,"1"
"16846",5,20,910,230,"1"
"16847",5,20,930,230,"3"
"16848",5,20,950,230,"3"
"16849",5,20,970,230,"3"
"16850",5,20,990,230,"4"
"16851",5,20,10,250,"2"
"16852",5,20,30,250,"2"
"16853",5,20,50,250,"2"
"16854",5,20,70,250,"2"
"16855",5,20,90,250,"2"
"16856",5,20,110,250,"2"
"16857",5,20,130,250,"2"
"16858",5,20,150,250,"2"
"16859",5,20,170,250,"2"
"16860",5,20,190,250,"3"
"16861",5,20,210,250,"3"
"16862",5,20,230,250,"3"
"16863",5,20,250,250,"3"
"16864",5,20,270,250,"3"
"16865",5,20,290,250,"3"
"16866",5,20,310,250,"3"
"16867",5,20,330,250,"3"
"16868",5,20,350,250,"3"
"16869",5,20,370,250,"3"
"16870",5,20,390,250,"3"
"16871",5,20,410,250,"3"
"16872",5,20,430,250,"3"
"16873",5,20,450,250,"3"
"16874",5,20,470,250,"3"
"16875",5,20,490,250,"4"
"16876",5,20,510,250,"4"
"16877",5,20,530,250,"4"
"16878",5,20,550,250,"4"
"16879",5,20,570,250,"4"
"16880",5,20,590,250,"1"
"16881",5,20,610,250,"1"
"16882",5,20,630,250,"1"
"16883",5,20,650,250,"1"
"16884",5,20,670,250,"1"
"16885",5,20,690,250,"1"
"16886",5,20,710,250,"1"
"16887",5,20,730,250,"1"
"16888",5,20,750,250,"1"
"16889",5,20,770,250,"1"
"16890",5,20,790,250,"1"
"16891",5,20,810,250,"1"
"16892",5,20,830,250,"1"
"16893",5,20,850,250,"1"
"16894",5,20,870,250,"1"
"16895",5,20,890,250,"1"
"16896",5,20,910,250,"1"
"16897",5,20,930,250,"1"
"16898",5,20,950,250,"3"
"16899",5,20,970,250,"3"
"16900",5,20,990,250,"3"
"16901",5,20,10,270,"2"
"16902",5,20,30,270,"2"
"16903",5,20,50,270,"2"
"16904",5,20,70,270,"2"
"16905",5,20,90,270,"2"
"16906",5,20,110,270,"2"
"16907",5,20,130,270,"2"
"16908",5,20,150,270,"2"
"16909",5,20,170,270,"2"
"16910",5,20,190,270,"4"
"16911",5,20,210,270,"3"
"16912",5,20,230,270,"3"
"16913",5,20,250,270,"3"
"16914",5,20,270,270,"3"
"16915",5,20,290,270,"3"
"16916",5,20,310,270,"3"
"16917",5,20,330,270,"3"
"16918",5,20,350,270,"3"
"16919",5,20,370,270,"3"
"16920",5,20,390,270,"3"
"16921",5,20,410,270,"3"
"16922",5,20,430,270,"3"
"16923",5,20,450,270,"3"
"16924",5,20,470,270,"3"
"16925",5,20,490,270,"4"
"16926",5,20,510,270,"4"
"16927",5,20,530,270,"4"
"16928",5,20,550,270,"4"
"16929",5,20,570,270,"1"
"16930",5,20,590,270,"1"
"16931",5,20,610,270,"1"
"16932",5,20,630,270,"1"
"16933",5,20,650,270,"1"
"16934",5,20,670,270,"1"
"16935",5,20,690,270,"1"
"16936",5,20,710,270,"1"
"16937",5,20,730,270,"1"
"16938",5,20,750,270,"1"
"16939",5,20,770,270,"1"
"16940",5,20,790,270,"1"
"16941",5,20,810,270,"1"
"16942",5,20,830,270,"1"
"16943",5,20,850,270,"1"
"16944",5,20,870,270,"1"
"16945",5,20,890,270,"1"
"16946",5,20,910,270,"1"
"16947",5,20,930,270,"1"
"16948",5,20,950,270,"3"
"16949",5,20,970,270,"3"
"16950",5,20,990,270,"3"
"16951",5,20,10,290,"4"
"16952",5,20,30,290,"4"
"16953",5,20,50,290,"2"
"16954",5,20,70,290,"2"
"16955",5,20,90,290,"2"
"16956",5,20,110,290,"2"
"16957",5,20,130,290,"2"
"16958",5,20,150,290,"2"
"16959",5,20,170,290,"2"
"16960",5,20,190,290,"4"
"16961",5,20,210,290,"3"
"16962",5,20,230,290,"3"
"16963",5,20,250,290,"3"
"16964",5,20,270,290,"3"
"16965",5,20,290,290,"3"
"16966",5,20,310,290,"3"
"16967",5,20,330,290,"3"
"16968",5,20,350,290,"3"
"16969",5,20,370,290,"3"
"16970",5,20,390,290,"3"
"16971",5,20,410,290,"3"
"16972",5,20,430,290,"3"
"16973",5,20,450,290,"3"
"16974",5,20,470,290,"3"
"16975",5,20,490,290,"4"
"16976",5,20,510,290,"4"
"16977",5,20,530,290,"4"
"16978",5,20,550,290,"1"
"16979",5,20,570,290,"1"
"16980",5,20,590,290,"1"
"16981",5,20,610,290,"1"
"16982",5,20,630,290,"1"
"16983",5,20,650,290,"1"
"16984",5,20,670,290,"1"
"16985",5,20,690,290,"1"
"16986",5,20,710,290,"1"
"16987",5,20,730,290,"1"
"16988",5,20,750,290,"1"
"16989",5,20,770,290,"1"
"16990",5,20,790,290,"1"
"16991",5,20,810,290,"1"
"16992",5,20,830,290,"1"
"16993",5,20,850,290,"1"
"16994",5,20,870,290,"1"
"16995",5,20,890,290,"1"
"16996",5,20,910,290,"1"
"16997",5,20,930,290,"1"
"16998",5,20,950,290,"3"
"16999",5,20,970,290,"3"
"17000",5,20,990,290,"4"
"17001",5,20,10,310,"4"
"17002",5,20,30,310,"4"
"17003",5,20,50,310,"2"
"17004",5,20,70,310,"2"
"17005",5,20,90,310,"2"
"17006",5,20,110,310,"2"
"17007",5,20,130,310,"2"
"17008",5,20,150,310,"2"
"17009",5,20,170,310,"2"
"17010",5,20,190,310,"1"
"17011",5,20,210,310,"3"
"17012",5,20,230,310,"3"
"17013",5,20,250,310,"3"
"17014",5,20,270,310,"3"
"17015",5,20,290,310,"3"
"17016",5,20,310,310,"3"
"17017",5,20,330,310,"3"
"17018",5,20,350,310,"3"
"17019",5,20,370,310,"3"
"17020",5,20,390,310,"3"
"17021",5,20,410,310,"4"
"17022",5,20,430,310,"4"
"17023",5,20,450,310,"4"
"17024",5,20,470,310,"4"
"17025",5,20,490,310,"4"
"17026",5,20,510,310,"4"
"17027",5,20,530,310,"1"
"17028",5,20,550,310,"1"
"17029",5,20,570,310,"1"
"17030",5,20,590,310,"1"
"17031",5,20,610,310,"1"
"17032",5,20,630,310,"1"
"17033",5,20,650,310,"1"
"17034",5,20,670,310,"1"
"17035",5,20,690,310,"3"
"17036",5,20,710,310,"1"
"17037",5,20,730,310,"1"
"17038",5,20,750,310,"1"
"17039",5,20,770,310,"1"
"17040",5,20,790,310,"1"
"17041",5,20,810,310,"1"
"17042",5,20,830,310,"1"
"17043",5,20,850,310,"1"
"17044",5,20,870,310,"3"
"17045",5,20,890,310,"1"
"17046",5,20,910,310,"1"
"17047",5,20,930,310,"1"
"17048",5,20,950,310,"1"
"17049",5,20,970,310,"1"
"17050",5,20,990,310,"4"
"17051",5,20,10,330,"2"
"17052",5,20,30,330,"2"
"17053",5,20,50,330,"2"
"17054",5,20,70,330,"2"
"17055",5,20,90,330,"2"
"17056",5,20,110,330,"2"
"17057",5,20,130,330,"2"
"17058",5,20,150,330,"2"
"17059",5,20,170,330,"2"
"17060",5,20,190,330,"2"
"17061",5,20,210,330,"2"
"17062",5,20,230,330,"3"
"17063",5,20,250,330,"3"
"17064",5,20,270,330,"3"
"17065",5,20,290,330,"3"
"17066",5,20,310,330,"3"
"17067",5,20,330,330,"3"
"17068",5,20,350,330,"3"
"17069",5,20,370,330,"4"
"17070",5,20,390,330,"4"
"17071",5,20,410,330,"4"
"17072",5,20,430,330,"4"
"17073",5,20,450,330,"4"
"17074",5,20,470,330,"4"
"17075",5,20,490,330,"4"
"17076",5,20,510,330,"4"
"17077",5,20,530,330,"1"
"17078",5,20,550,330,"1"
"17079",5,20,570,330,"1"
"17080",5,20,590,330,"1"
"17081",5,20,610,330,"1"
"17082",5,20,630,330,"1"
"17083",5,20,650,330,"1"
"17084",5,20,670,330,"1"
"17085",5,20,690,330,"3"
"17086",5,20,710,330,"1"
"17087",5,20,730,330,"1"
"17088",5,20,750,330,"1"
"17089",5,20,770,330,"1"
"17090",5,20,790,330,"1"
"17091",5,20,810,330,"1"
"17092",5,20,830,330,"1"
"17093",5,20,850,330,"2"
"17094",5,20,870,330,"3"
"17095",5,20,890,330,"2"
"17096",5,20,910,330,"1"
"17097",5,20,930,330,"1"
"17098",5,20,950,330,"1"
"17099",5,20,970,330,"1"
"17100",5,20,990,330,"1"
"17101",5,20,10,350,"2"
"17102",5,20,30,350,"2"
"17103",5,20,50,350,"2"
"17104",5,20,70,350,"2"
"17105",5,20,90,350,"2"
"17106",5,20,110,350,"2"
"17107",5,20,130,350,"2"
"17108",5,20,150,350,"2"
"17109",5,20,170,350,"2"
"17110",5,20,190,350,"2"
"17111",5,20,210,350,"2"
"17112",5,20,230,350,"2"
"17113",5,20,250,350,"3"
"17114",5,20,270,350,"3"
"17115",5,20,290,350,"3"
"17116",5,20,310,350,"3"
"17117",5,20,330,350,"3"
"17118",5,20,350,350,"3"
"17119",5,20,370,350,"4"
"17120",5,20,390,350,"4"
"17121",5,20,410,350,"4"
"17122",5,20,430,350,"4"
"17123",5,20,450,350,"4"
"17124",5,20,470,350,"4"
"17125",5,20,490,350,"4"
"17126",5,20,510,350,"4"
"17127",5,20,530,350,"4"
"17128",5,20,550,350,"1"
"17129",5,20,570,350,"1"
"17130",5,20,590,350,"1"
"17131",5,20,610,350,"1"
"17132",5,20,630,350,"3"
"17133",5,20,650,350,"3"
"17134",5,20,670,350,"3"
"17135",5,20,690,350,"1"
"17136",5,20,710,350,"1"
"17137",5,20,730,350,"1"
"17138",5,20,750,350,"1"
"17139",5,20,770,350,"1"
"17140",5,20,790,350,"1"
"17141",5,20,810,350,"1"
"17142",5,20,830,350,"1"
"17143",5,20,850,350,"2"
"17144",5,20,870,350,"2"
"17145",5,20,890,350,"2"
"17146",5,20,910,350,"2"
"17147",5,20,930,350,"2"
"17148",5,20,950,350,"1"
"17149",5,20,970,350,"1"
"17150",5,20,990,350,"1"
"17151",5,20,10,370,"2"
"17152",5,20,30,370,"2"
"17153",5,20,50,370,"2"
"17154",5,20,70,370,"2"
"17155",5,20,90,370,"2"
"17156",5,20,110,370,"2"
"17157",5,20,130,370,"2"
"17158",5,20,150,370,"2"
"17159",5,20,170,370,"2"
"17160",5,20,190,370,"2"
"17161",5,20,210,370,"2"
"17162",5,20,230,370,"2"
"17163",5,20,250,370,"2"
"17164",5,20,270,370,"2"
"17165",5,20,290,370,"3"
"17166",5,20,310,370,"3"
"17167",5,20,330,370,"3"
"17168",5,20,350,370,"3"
"17169",5,20,370,370,"4"
"17170",5,20,390,370,"4"
"17171",5,20,410,370,"4"
"17172",5,20,430,370,"3"
"17173",5,20,450,370,"4"
"17174",5,20,470,370,"4"
"17175",5,20,490,370,"4"
"17176",5,20,510,370,"4"
"17177",5,20,530,370,"4"
"17178",5,20,550,370,"4"
"17179",5,20,570,370,"1"
"17180",5,20,590,370,"1"
"17181",5,20,610,370,"1"
"17182",5,20,630,370,"3"
"17183",5,20,650,370,"3"
"17184",5,20,670,370,"3"
"17185",5,20,690,370,"1"
"17186",5,20,710,370,"1"
"17187",5,20,730,370,"1"
"17188",5,20,750,370,"1"
"17189",5,20,770,370,"1"
"17190",5,20,790,370,"1"
"17191",5,20,810,370,"1"
"17192",5,20,830,370,"1"
"17193",5,20,850,370,"2"
"17194",5,20,870,370,"2"
"17195",5,20,890,370,"2"
"17196",5,20,910,370,"2"
"17197",5,20,930,370,"2"
"17198",5,20,950,370,"2"
"17199",5,20,970,370,"1"
"17200",5,20,990,370,"1"
"17201",5,20,10,390,"3"
"17202",5,20,30,390,"2"
"17203",5,20,50,390,"2"
"17204",5,20,70,390,"2"
"17205",5,20,90,390,"2"
"17206",5,20,110,390,"2"
"17207",5,20,130,390,"2"
"17208",5,20,150,390,"2"
"17209",5,20,170,390,"2"
"17210",5,20,190,390,"2"
"17211",5,20,210,390,"2"
"17212",5,20,230,390,"2"
"17213",5,20,250,390,"2"
"17214",5,20,270,390,"2"
"17215",5,20,290,390,"3"
"17216",5,20,310,390,"3"
"17217",5,20,330,390,"3"
"17218",5,20,350,390,"3"
"17219",5,20,370,390,"3"
"17220",5,20,390,390,"3"
"17221",5,20,410,390,"3"
"17222",5,20,430,390,"3"
"17223",5,20,450,390,"4"
"17224",5,20,470,390,"4"
"17225",5,20,490,390,"4"
"17226",5,20,510,390,"4"
"17227",5,20,530,390,"4"
"17228",5,20,550,390,"4"
"17229",5,20,570,390,"4"
"17230",5,20,590,390,"1"
"17231",5,20,610,390,"1"
"17232",5,20,630,390,"3"
"17233",5,20,650,390,"3"
"17234",5,20,670,390,"3"
"17235",5,20,690,390,"1"
"17236",5,20,710,390,"1"
"17237",5,20,730,390,"1"
"17238",5,20,750,390,"1"
"17239",5,20,770,390,"1"
"17240",5,20,790,390,"1"
"17241",5,20,810,390,"1"
"17242",5,20,830,390,"1"
"17243",5,20,850,390,"2"
"17244",5,20,870,390,"2"
"17245",5,20,890,390,"2"
"17246",5,20,910,390,"2"
"17247",5,20,930,390,"2"
"17248",5,20,950,390,"2"
"17249",5,20,970,390,"1"
"17250",5,20,990,390,"1"
"17251",5,20,10,410,"2"
"17252",5,20,30,410,"2"
"17253",5,20,50,410,"2"
"17254",5,20,70,410,"2"
"17255",5,20,90,410,"2"
"17256",5,20,110,410,"2"
"17257",5,20,130,410,"2"
"17258",5,20,150,410,"2"
"17259",5,20,170,410,"2"
"17260",5,20,190,410,"2"
"17261",5,20,210,410,"2"
"17262",5,20,230,410,"2"
"17263",5,20,250,410,"2"
"17264",5,20,270,410,"2"
"17265",5,20,290,410,"2"
"17266",5,20,310,410,"3"
"17267",5,20,330,410,"3"
"17268",5,20,350,410,"3"
"17269",5,20,370,410,"3"
"17270",5,20,390,410,"3"
"17271",5,20,410,410,"3"
"17272",5,20,430,410,"4"
"17273",5,20,450,410,"4"
"17274",5,20,470,410,"4"
"17275",5,20,490,410,"4"
"17276",5,20,510,410,"4"
"17277",5,20,530,410,"4"
"17278",5,20,550,410,"4"
"17279",5,20,570,410,"4"
"17280",5,20,590,410,"1"
"17281",5,20,610,410,"1"
"17282",5,20,630,410,"1"
"17283",5,20,650,410,"1"
"17284",5,20,670,410,"1"
"17285",5,20,690,410,"1"
"17286",5,20,710,410,"1"
"17287",5,20,730,410,"1"
"17288",5,20,750,410,"1"
"17289",5,20,770,410,"1"
"17290",5,20,790,410,"1"
"17291",5,20,810,410,"1"
"17292",5,20,830,410,"1"
"17293",5,20,850,410,"2"
"17294",5,20,870,410,"2"
"17295",5,20,890,410,"2"
"17296",5,20,910,410,"2"
"17297",5,20,930,410,"2"
"17298",5,20,950,410,"2"
"17299",5,20,970,410,"2"
"17300",5,20,990,410,"4"
"17301",5,20,10,430,"2"
"17302",5,20,30,430,"2"
"17303",5,20,50,430,"2"
"17304",5,20,70,430,"2"
"17305",5,20,90,430,"2"
"17306",5,20,110,430,"2"
"17307",5,20,130,430,"2"
"17308",5,20,150,430,"2"
"17309",5,20,170,430,"2"
"17310",5,20,190,430,"2"
"17311",5,20,210,430,"2"
"17312",5,20,230,430,"2"
"17313",5,20,250,430,"2"
"17314",5,20,270,430,"2"
"17315",5,20,290,430,"2"
"17316",5,20,310,430,"2"
"17317",5,20,330,430,"2"
"17318",5,20,350,430,"2"
"17319",5,20,370,430,"2"
"17320",5,20,390,430,"3"
"17321",5,20,410,430,"3"
"17322",5,20,430,430,"4"
"17323",5,20,450,430,"4"
"17324",5,20,470,430,"4"
"17325",5,20,490,430,"4"
"17326",5,20,510,430,"4"
"17327",5,20,530,430,"4"
"17328",5,20,550,430,"4"
"17329",5,20,570,430,"4"
"17330",5,20,590,430,"1"
"17331",5,20,610,430,"1"
"17332",5,20,630,430,"1"
"17333",5,20,650,430,"1"
"17334",5,20,670,430,"1"
"17335",5,20,690,430,"1"
"17336",5,20,710,430,"1"
"17337",5,20,730,430,"1"
"17338",5,20,750,430,"1"
"17339",5,20,770,430,"1"
"17340",5,20,790,430,"3"
"17341",5,20,810,430,"1"
"17342",5,20,830,430,"2"
"17343",5,20,850,430,"2"
"17344",5,20,870,430,"2"
"17345",5,20,890,430,"2"
"17346",5,20,910,430,"2"
"17347",5,20,930,430,"2"
"17348",5,20,950,430,"2"
"17349",5,20,970,430,"2"
"17350",5,20,990,430,"4"
"17351",5,20,10,450,"2"
"17352",5,20,30,450,"2"
"17353",5,20,50,450,"2"
"17354",5,20,70,450,"2"
"17355",5,20,90,450,"2"
"17356",5,20,110,450,"2"
"17357",5,20,130,450,"2"
"17358",5,20,150,450,"2"
"17359",5,20,170,450,"2"
"17360",5,20,190,450,"2"
"17361",5,20,210,450,"2"
"17362",5,20,230,450,"2"
"17363",5,20,250,450,"2"
"17364",5,20,270,450,"2"
"17365",5,20,290,450,"2"
"17366",5,20,310,450,"2"
"17367",5,20,330,450,"2"
"17368",5,20,350,450,"2"
"17369",5,20,370,450,"2"
"17370",5,20,390,450,"2"
"17371",5,20,410,450,"3"
"17372",5,20,430,450,"3"
"17373",5,20,450,450,"4"
"17374",5,20,470,450,"4"
"17375",5,20,490,450,"4"
"17376",5,20,510,450,"4"
"17377",5,20,530,450,"1"
"17378",5,20,550,450,"1"
"17379",5,20,570,450,"1"
"17380",5,20,590,450,"1"
"17381",5,20,610,450,"1"
"17382",5,20,630,450,"1"
"17383",5,20,650,450,"1"
"17384",5,20,670,450,"1"
"17385",5,20,690,450,"1"
"17386",5,20,710,450,"1"
"17387",5,20,730,450,"1"
"17388",5,20,750,450,"1"
"17389",5,20,770,450,"1"
"17390",5,20,790,450,"1"
"17391",5,20,810,450,"2"
"17392",5,20,830,450,"2"
"17393",5,20,850,450,"2"
"17394",5,20,870,450,"3"
"17395",5,20,890,450,"2"
"17396",5,20,910,450,"2"
"17397",5,20,930,450,"2"
"17398",5,20,950,450,"2"
"17399",5,20,970,450,"2"
"17400",5,20,990,450,"4"
"17401",5,20,10,470,"2"
"17402",5,20,30,470,"2"
"17403",5,20,50,470,"2"
"17404",5,20,70,470,"2"
"17405",5,20,90,470,"2"
"17406",5,20,110,470,"2"
"17407",5,20,130,470,"2"
"17408",5,20,150,470,"2"
"17409",5,20,170,470,"2"
"17410",5,20,190,470,"2"
"17411",5,20,210,470,"2"
"17412",5,20,230,470,"2"
"17413",5,20,250,470,"2"
"17414",5,20,270,470,"2"
"17415",5,20,290,470,"2"
"17416",5,20,310,470,"2"
"17417",5,20,330,470,"2"
"17418",5,20,350,470,"2"
"17419",5,20,370,470,"2"
"17420",5,20,390,470,"2"
"17421",5,20,410,470,"3"
"17422",5,20,430,470,"3"
"17423",5,20,450,470,"3"
"17424",5,20,470,470,"1"
"17425",5,20,490,470,"3"
"17426",5,20,510,470,"3"
"17427",5,20,530,470,"3"
"17428",5,20,550,470,"1"
"17429",5,20,570,470,"1"
"17430",5,20,590,470,"1"
"17431",5,20,610,470,"1"
"17432",5,20,630,470,"1"
"17433",5,20,650,470,"1"
"17434",5,20,670,470,"1"
"17435",5,20,690,470,"1"
"17436",5,20,710,470,"1"
"17437",5,20,730,470,"1"
"17438",5,20,750,470,"1"
"17439",5,20,770,470,"1"
"17440",5,20,790,470,"1"
"17441",5,20,810,470,"1"
"17442",5,20,830,470,"1"
"17443",5,20,850,470,"1"
"17444",5,20,870,470,"3"
"17445",5,20,890,470,"3"
"17446",5,20,910,470,"2"
"17447",5,20,930,470,"2"
"17448",5,20,950,470,"2"
"17449",5,20,970,470,"2"
"17450",5,20,990,470,"2"
"17451",5,20,10,490,"2"
"17452",5,20,30,490,"2"
"17453",5,20,50,490,"2"
"17454",5,20,70,490,"2"
"17455",5,20,90,490,"2"
"17456",5,20,110,490,"2"
"17457",5,20,130,490,"2"
"17458",5,20,150,490,"2"
"17459",5,20,170,490,"2"
"17460",5,20,190,490,"2"
"17461",5,20,210,490,"2"
"17462",5,20,230,490,"2"
"17463",5,20,250,490,"2"
"17464",5,20,270,490,"2"
"17465",5,20,290,490,"2"
