"","sp","algorithm","weighted","modularity","census","d_cutoff","seed","number_of_groups","group"
"17307","tripcu","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17308","tripcu","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17309","tropra","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17310","tropra","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17311","tropra","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17312","tropra","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17313","turpoc","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17314","turpoc","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17315","turpoc","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17316","turpoc","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17317","unonpi","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17318","unonpi","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17319","unonpi","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17320","unonpi","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17321","urerba","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17322","urerba","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17323","urerba","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17324","urerba","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17325","virose","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17326","virose","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17327","virose","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17328","virose","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17329","virosp","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17330","virosp","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17331","virosp","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17332","virosp","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17333","virosu","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17334","virosu","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17335","virosu","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17336","virosu","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17337","vismba","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17338","vismba","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17339","vismba","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17340","vismba","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17341","vochfe","louvain",TRUE,0.106585749124715,6,20,0,4,"4"
"17342","vochfe","louvain",TRUE,0.106585749124715,6,20,0,4,"4"
"17343","vochfe","louvain",TRUE,0.106585749124715,6,20,0,4,"4"
"17344","vochfe","louvain",TRUE,0.106585749124715,6,20,0,4,"4"
"17345","xyl1ma","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17346","xyl1ma","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17347","xyl1ma","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17348","xyl1ma","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17349","xyl2ol","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17350","xyl2ol","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17351","xyl2ol","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17352","xyl2ol","louvain",TRUE,0.106585749124715,6,20,0,4,"1"
"17353","zantbe","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17354","zantbe","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17355","zantbe","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17356","zantbe","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17357","zantp1","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17358","zantp1","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17359","zantp1","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17360","zantp1","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17361","zantpr","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17362","zantpr","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17363","zantpr","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17364","zantpr","louvain",TRUE,0.106585749124715,6,20,0,4,"2"
"17365","zuelgu","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17366","zuelgu","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17367","zuelgu","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17368","zuelgu","louvain",TRUE,0.106585749124715,6,20,0,4,"3"
"17369","acacme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17370","acacme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17371","acacme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17372","acacme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17373","acaldi","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17374","acaldi","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17375","acaldi","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17376","acaldi","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17377","acalma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17378","acalma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17379","acalma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17380","acalma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17381","ade1tr","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17382","ade1tr","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17383","ade1tr","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17384","ade1tr","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17385","aegipa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17386","aegipa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17387","aegipa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17388","aegipa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17389","alchco","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17390","alchco","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17391","alchco","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17392","alchco","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17393","alibed","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17394","alibed","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17395","alibed","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17396","alibed","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17397","allops","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17398","allops","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17399","allops","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17400","allops","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17401","alsebl","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17402","alsebl","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17403","alsebl","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17404","alsebl","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17405","amaico","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17406","amaico","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17407","amaico","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17408","amaico","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17409","anacex","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17410","anacex","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17411","anacex","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17412","anacex","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17413","anaxpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17414","anaxpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17415","anaxpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17416","anaxpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17417","andiin","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17418","andiin","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17419","andiin","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17420","andiin","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17421","annoac","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17422","annoac","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17423","annoac","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17424","annoac","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17425","annosp","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17426","annosp","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17427","annosp","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17428","annosp","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17429","apeime","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17430","apeime","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17431","apeime","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17432","apeime","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17433","apeiti","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17434","apeiti","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17435","apeiti","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17436","apeiti","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17437","aphesi","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17438","aphesi","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17439","aphesi","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17440","aphesi","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17441","ardiba","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17442","ardiba","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17443","ardiba","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17444","ardiba","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17445","ardife","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17446","ardife","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17447","ardife","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17448","ardife","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17449","ardigu","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17450","ardigu","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17451","ardigu","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17452","ardigu","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17453","aspicr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17454","aspicr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17455","aspicr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17456","aspicr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17457","ast1st","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17458","ast1st","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17459","ast1st","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17460","ast1st","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17461","ast2gr","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17462","ast2gr","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17463","ast2gr","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17464","ast2gr","louvain",TRUE,0.114914538449551,6,30,0,5,"5"
"17465","bactba","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17466","bactba","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17467","bactba","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17468","bactba","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17469","bactc1","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17470","bactc1","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17471","bactc1","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17472","bactc1","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17473","bactc2","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17474","bactc2","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17475","bactc2","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17476","bactc2","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17477","bactma","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17478","bactma","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17479","bactma","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17480","bactma","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17481","beilpe","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17482","beilpe","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17483","beilpe","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17484","beilpe","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17485","brosal","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17486","brosal","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17487","brosal","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17488","brosal","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17489","brosgu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17490","brosgu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17491","brosgu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17492","brosgu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17493","calolo","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17494","calolo","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17495","calolo","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17496","calolo","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17497","cappfr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17498","cappfr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17499","cappfr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17500","cappfr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17501","caseac","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17502","caseac","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17503","caseac","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17504","caseac","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17505","casear","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17506","casear","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17507","casear","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17508","casear","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17509","caseco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17510","caseco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17511","caseco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17512","caseco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17513","casegu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17514","casegu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17515","casegu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17516","casegu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17517","casesy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17518","casesy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17519","casesy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17520","casesy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17521","cassel","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17522","cassel","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17523","cassel","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17524","cassel","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17525","cavapl","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17526","cavapl","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17527","cavapl","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17528","cavapl","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17529","cecrin","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17530","cecrin","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17531","cecrin","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17532","cecrin","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17533","cecrlo","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17534","cecrlo","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17535","cecrlo","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17536","cecrlo","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17537","cecrob","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17538","cecrob","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17539","cecrob","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17540","cecrob","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17541","cedrod","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17542","cedrod","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17543","cedrod","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17544","cedrod","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17545","ceibpe","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17546","ceibpe","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17547","ceibpe","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17548","ceibpe","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17549","celtsc","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17550","celtsc","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17551","celtsc","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17552","celtsc","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17553","cespma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17554","cespma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17555","cespma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17556","cespma","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17557","cestme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17558","cestme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17559","cestme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17560","cestme","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17561","cha1te","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17562","cha1te","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17563","cha1te","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17564","cha1te","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17565","cha2sc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17566","cha2sc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17567","cha2sc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17568","cha2sc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17569","chr1ec","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17570","chr1ec","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17571","chr1ec","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17572","chr1ec","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17573","chr2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17574","chr2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17575","chr2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17576","chr2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17577","chr2ca","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17578","chr2ca","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17579","chr2ca","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17580","chr2ca","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17581","clidde","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17582","clidde","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17583","clidde","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17584","clidde","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17585","clidoc","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17586","clidoc","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17587","clidoc","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17588","clidoc","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17589","coccco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17590","coccco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17591","coccco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17592","coccco","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17593","coccma","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17594","coccma","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17595","coccma","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17596","coccma","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17597","conobr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17598","conobr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17599","conobr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17600","conobr","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17601","conoci","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17602","conoci","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17603","conoci","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17604","conoci","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17605","cordal","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17606","cordal","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17607","cordal","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17608","cordal","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17609","cordbi","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17610","cordbi","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17611","cordbi","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17612","cordbi","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17613","cordla","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17614","cordla","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17615","cordla","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17616","cordla","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17617","cou2cu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17618","cou2cu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17619","cou2cu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17620","cou2cu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17621","crotbi","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17622","crotbi","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17623","crotbi","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17624","crotbi","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17625","cupaci","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17626","cupaci","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17627","cupaci","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17628","cupaci","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17629","cupala","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17630","cupala","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17631","cupala","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17632","cupala","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17633","cuparu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17634","cuparu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17635","cuparu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17636","cuparu","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17637","cupasy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17638","cupasy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17639","cupasy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17640","cupasy","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17641","cyphha","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17642","cyphha","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17643","cyphha","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17644","cyphha","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17645","dendar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17646","dendar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17647","dendar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17648","dendar","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17649","des2pa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17650","des2pa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17651","des2pa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17652","des2pa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17653","dio2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17654","dio2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17655","dio2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17656","dio2ar","louvain",TRUE,0.114914538449551,6,30,0,5,"4"
"17657","diptpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17658","diptpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17659","diptpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17660","diptpa","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17661","drypst","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17662","drypst","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17663","drypst","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17664","drypst","louvain",TRUE,0.114914538449551,6,30,0,5,"1"
"17665","elaeol","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17666","elaeol","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17667","elaeol","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17668","elaeol","louvain",TRUE,0.114914538449551,6,30,0,5,"3"
"17669","entesc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17670","entesc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17671","entesc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17672","entesc","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17673","ery1co","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17674","ery1co","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17675","ery1co","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
"17676","ery1co","louvain",TRUE,0.114914538449551,6,30,0,5,"2"
