"","census","d_cutoff","group","x","y","density","soiltype"
"5205",1,30,"2",90,170,3.92523929894132e-06,"3"
"5206",1,30,"2",110,170,4.27204606596679e-06,"3"
"5207",1,30,"2",130,170,4.60405865630234e-06,"3"
"5208",1,30,"2",150,170,4.79178003375337e-06,"3"
"5209",1,30,"2",170,170,4.70240718338792e-06,"3"
"5210",1,30,"2",190,170,4.41171582039308e-06,"3"
"5211",1,30,"2",210,170,4.14986625738236e-06,"3"
"5212",1,30,"2",230,170,4.16075807965843e-06,"3"
"5213",1,30,"2",250,170,4.31224285707104e-06,"3"
"5214",1,30,"2",270,170,4.45460903361915e-06,"2"
"5215",1,30,"2",290,170,4.65545137690762e-06,"2"
"5216",1,30,"2",310,170,4.69268210804814e-06,"2"
"5217",1,30,"2",330,170,4.53231242175352e-06,"2"
"5218",1,30,"2",350,170,4.51338924197731e-06,"2"
"5219",1,30,"2",370,170,4.70196921678818e-06,"2"
"5220",1,30,"2",390,170,4.95678134504817e-06,"2"
"5221",1,30,"2",410,170,5.05336940970777e-06,"2"
"5222",1,30,"2",430,170,5.06608050305398e-06,"2"
"5223",1,30,"2",450,170,5.21345630820976e-06,"2"
"5224",1,30,"2",470,170,5.28838166518497e-06,"2"
"5225",1,30,"2",490,170,5.05657685417969e-06,"2"
"5226",1,30,"2",10,190,3.59640912478479e-06,"3"
"5227",1,30,"2",30,190,3.68198645167819e-06,"3"
"5228",1,30,"2",50,190,3.67783668761014e-06,"3"
"5229",1,30,"2",70,190,3.6208605994754e-06,"3"
"5230",1,30,"2",90,190,3.76494249042008e-06,"3"
"5231",1,30,"2",110,190,3.92752311712681e-06,"3"
"5232",1,30,"2",130,190,4.01149795710071e-06,"3"
"5233",1,30,"2",150,190,4.09441481179723e-06,"3"
"5234",1,30,"2",170,190,3.96688044498178e-06,"3"
"5235",1,30,"2",190,190,3.68514806007613e-06,"3"
"5236",1,30,"2",210,190,3.63699457665597e-06,"3"
"5237",1,30,"2",230,190,4.0803605462801e-06,"3"
"5238",1,30,"2",250,190,4.49027091539704e-06,"3"
"5239",1,30,"2",270,190,4.51282925646486e-06,"2"
"5240",1,30,"2",290,190,4.62574141453734e-06,"2"
"5241",1,30,"2",310,190,4.73192158616288e-06,"2"
"5242",1,30,"2",330,190,4.64574554937513e-06,"2"
"5243",1,30,"2",350,190,4.64394836764802e-06,"2"
"5244",1,30,"2",370,190,4.75239882424959e-06,"2"
"5245",1,30,"2",390,190,4.92409732876025e-06,"2"
"5246",1,30,"2",410,190,4.94258245034103e-06,"2"
"5247",1,30,"2",430,190,4.87238833017597e-06,"2"
"5248",1,30,"2",450,190,4.98860940818947e-06,"2"
"5249",1,30,"2",470,190,5.18429206085056e-06,"2"
"5250",1,30,"2",490,190,5.18146426573912e-06,"2"
"5251",1,30,"2",10,210,3.29759779594544e-06,"3"
"5252",1,30,"2",30,210,3.51072889716262e-06,"3"
"5253",1,30,"2",50,210,3.59473963509694e-06,"3"
"5254",1,30,"2",70,210,3.65267785458986e-06,"3"
"5255",1,30,"2",90,210,3.79235179442679e-06,"3"
"5256",1,30,"2",110,210,3.73737001610454e-06,"3"
"5257",1,30,"2",130,210,3.48037848982273e-06,"1"
"5258",1,30,"2",150,210,3.33667131453127e-06,"3"
"5259",1,30,"2",170,210,3.24178896155446e-06,"3"
"5260",1,30,"2",190,210,3.17025994925424e-06,"3"
"5261",1,30,"2",210,210,3.39480962181626e-06,"3"
"5262",1,30,"2",230,210,4.10120409264342e-06,"3"
"5263",1,30,"2",250,210,4.68409617775946e-06,"3"
"5264",1,30,"2",270,210,4.69692765378765e-06,"2"
"5265",1,30,"2",290,210,4.75705638343394e-06,"2"
"5266",1,30,"2",310,210,4.9557739771833e-06,"2"
"5267",1,30,"2",330,210,4.99618573120731e-06,"2"
"5268",1,30,"2",350,210,4.98220023577092e-06,"2"
"5269",1,30,"2",370,210,4.8761235659306e-06,"2"
"5270",1,30,"2",390,210,4.8178841859853e-06,"2"
"5271",1,30,"2",410,210,4.80958340317227e-06,"2"
"5272",1,30,"2",430,210,4.81246864789424e-06,"2"
"5273",1,30,"2",450,210,4.9202471307625e-06,"2"
"5274",1,30,"2",470,210,5.14835448550656e-06,"2"
"5275",1,30,"2",490,210,5.25860568581249e-06,"2"
"5276",1,30,"2",10,230,3.09966151815143e-06,"1"
"5277",1,30,"2",30,230,3.28272575707273e-06,"1"
"5278",1,30,"2",50,230,3.39180539216412e-06,"3"
"5279",1,30,"2",70,230,3.58413958641976e-06,"3"
"5280",1,30,"2",90,230,3.80546636338136e-06,"3"
"5281",1,30,"2",110,230,3.76230865061513e-06,"3"
"5282",1,30,"2",130,230,3.39215566418809e-06,"1"
"5283",1,30,"2",150,230,3.10609158961623e-06,"1"
"5284",1,30,"2",170,230,3.07604574325348e-06,"3"
"5285",1,30,"2",190,230,3.1590341733497e-06,"3"
"5286",1,30,"2",210,230,3.40972057606673e-06,"3"
"5287",1,30,"2",230,230,3.9957777936776e-06,"3"
"5288",1,30,"2",250,230,4.55552324715968e-06,"2"
"5289",1,30,"2",270,230,4.67240123924353e-06,"2"
"5290",1,30,"2",290,230,4.77163158249683e-06,"2"
"5291",1,30,"2",310,230,5.02678638419371e-06,"2"
"5292",1,30,"2",330,230,5.0995451747963e-06,"2"
"5293",1,30,"2",350,230,4.98551357300227e-06,"2"
"5294",1,30,"2",370,230,4.7443834000627e-06,"2"
"5295",1,30,"2",390,230,4.62739883786375e-06,"2"
"5296",1,30,"2",410,230,4.72563583705027e-06,"2"
"5297",1,30,"2",430,230,4.86928212955441e-06,"2"
"5298",1,30,"2",450,230,4.89173674380015e-06,"2"
"5299",1,30,"2",470,230,4.96492370828468e-06,"2"
"5300",1,30,"2",490,230,5.07940304877291e-06,"2"
"5301",1,30,"2",10,250,3.10939417021053e-06,"1"
"5302",1,30,"2",30,250,3.08802791090755e-06,"1"
"5303",1,30,"2",50,250,3.07757526660218e-06,"1"
"5304",1,30,"2",70,250,3.22490282349661e-06,"3"
"5305",1,30,"2",90,250,3.48828998056641e-06,"3"
"5306",1,30,"2",110,250,3.67289859928351e-06,"1"
"5307",1,30,"2",130,250,3.55739974113301e-06,"1"
"5308",1,30,"2",150,250,3.37757639669443e-06,"1"
"5309",1,30,"2",170,250,3.30743163707168e-06,"3"
"5310",1,30,"2",190,250,3.24118084648553e-06,"3"
"5311",1,30,"2",210,250,3.37906285963716e-06,"1"
"5312",1,30,"2",230,250,3.85390006291524e-06,"1"
"5313",1,30,"2",250,250,4.30978513033174e-06,"1"
"5314",1,30,"2",270,250,4.40217600327673e-06,"1"
"5315",1,30,"2",290,250,4.43250541292566e-06,"1"
"5316",1,30,"2",310,250,4.61127788462316e-06,"1"
"5317",1,30,"2",330,250,4.73599555971485e-06,"2"
"5318",1,30,"2",350,250,4.7144509476799e-06,"2"
"5319",1,30,"2",370,250,4.50649387278046e-06,"2"
"5320",1,30,"2",390,250,4.36264911693199e-06,"2"
"5321",1,30,"2",410,250,4.46112574515331e-06,"2"
"5322",1,30,"2",430,250,4.62737759461726e-06,"2"
"5323",1,30,"2",450,250,4.57244133160448e-06,"2"
"5324",1,30,"2",470,250,4.5279502432092e-06,"2"
"5325",1,30,"2",490,250,4.67981157639307e-06,"2"
"5326",1,30,"2",10,270,3.3429790903231e-06,"1"
"5327",1,30,"2",30,270,3.23583982790177e-06,"1"
"5328",1,30,"2",50,270,3.11619902071505e-06,"1"
"5329",1,30,"2",70,270,3.10980711209145e-06,"1"
"5330",1,30,"2",90,270,3.30620119833175e-06,"1"
"5331",1,30,"2",110,270,3.57792157755024e-06,"1"
"5332",1,30,"2",130,270,3.68046220615516e-06,"1"
"5333",1,30,"2",150,270,3.67100680172424e-06,"1"
"5334",1,30,"2",170,270,3.49371475124135e-06,"1"
"5335",1,30,"2",190,270,3.16068016516139e-06,"1"
"5336",1,30,"2",210,270,3.22303029460427e-06,"1"
"5337",1,30,"2",230,270,3.68567537035216e-06,"1"
"5338",1,30,"2",250,270,4.00416939259613e-06,"1"
"5339",1,30,"2",270,270,4.02426157606345e-06,"1"
"5340",1,30,"2",290,270,4.0081677706671e-06,"1"
"5341",1,30,"2",310,270,4.11196125140133e-06,"1"
"5342",1,30,"2",330,270,4.3053565456833e-06,"1"
"5343",1,30,"2",350,270,4.41908833452556e-06,"1"
"5344",1,30,"2",370,270,4.21920047290288e-06,"1"
"5345",1,30,"2",390,270,3.9609651067471e-06,"1"
"5346",1,30,"2",410,270,3.97229645727182e-06,"2"
"5347",1,30,"2",430,270,4.12231100651806e-06,"2"
"5348",1,30,"2",450,270,4.1353511155316e-06,"2"
"5349",1,30,"2",470,270,4.1293626299202e-06,"2"
"5350",1,30,"2",490,270,4.27594394748226e-06,"1"
"5351",1,30,"2",10,290,3.54773754827106e-06,"1"
"5352",1,30,"2",30,290,3.47209486401882e-06,"3"
"5353",1,30,"2",50,290,3.41443859256058e-06,"3"
"5354",1,30,"2",70,290,3.42553593222382e-06,"1"
"5355",1,30,"2",90,290,3.5502918742429e-06,"1"
"5356",1,30,"2",110,290,3.68724414842299e-06,"1"
"5357",1,30,"2",130,290,3.80624102802736e-06,"1"
"5358",1,30,"2",150,290,3.91832254592249e-06,"1"
"5359",1,30,"2",170,290,3.75306634401495e-06,"1"
"5360",1,30,"2",190,290,3.30535814337391e-06,"1"
"5361",1,30,"2",210,290,3.22058808241586e-06,"1"
"5362",1,30,"2",230,290,3.52446628472964e-06,"1"
"5363",1,30,"2",250,290,3.71866781858687e-06,"1"
"5364",1,30,"2",270,290,3.75973327930643e-06,"1"
"5365",1,30,"2",290,290,3.76243248510393e-06,"1"
"5366",1,30,"2",310,290,3.87649758622566e-06,"1"
"5367",1,30,"2",330,290,4.10672290204375e-06,"1"
"5368",1,30,"2",350,290,4.18082812273832e-06,"1"
"5369",1,30,"2",370,290,3.96563963012322e-06,"1"
"5370",1,30,"2",390,290,3.7034413443304e-06,"1"
"5371",1,30,"2",410,290,3.7226391497812e-06,"2"
"5372",1,30,"2",430,290,3.95482685926825e-06,"2"
"5373",1,30,"2",450,290,4.1057350154635e-06,"2"
"5374",1,30,"2",470,290,4.1226198917107e-06,"1"
"5375",1,30,"2",490,290,4.1296100415669e-06,"1"
"5376",1,30,"2",10,310,3.4449156479456e-06,"1"
"5377",1,30,"2",30,310,3.33859354224836e-06,"3"
"5378",1,30,"2",50,310,3.39268798236467e-06,"3"
"5379",1,30,"2",70,310,3.63858645174246e-06,"3"
"5380",1,30,"2",90,310,3.89917370004587e-06,"1"
"5381",1,30,"2",110,310,4.0413454250908e-06,"1"
"5382",1,30,"2",130,310,4.2373359317536e-06,"1"
"5383",1,30,"2",150,310,4.42055402389403e-06,"1"
"5384",1,30,"2",170,310,4.24438174054637e-06,"1"
"5385",1,30,"2",190,310,3.72408103621248e-06,"1"
"5386",1,30,"2",210,310,3.49200039609822e-06,"1"
"5387",1,30,"2",230,310,3.58337120761694e-06,"1"
"5388",1,30,"2",250,310,3.66153583867514e-06,"1"
"5389",1,30,"2",270,310,3.70722632691462e-06,"1"
"5390",1,30,"2",290,310,3.61260596209656e-06,"1"
"5391",1,30,"2",310,310,3.6327078714984e-06,"1"
"5392",1,30,"2",330,310,3.90803164605449e-06,"1"
"5393",1,30,"2",350,310,4.00721771692841e-06,"1"
"5394",1,30,"2",370,310,3.82243755846828e-06,"1"
"5395",1,30,"2",390,310,3.59054844883269e-06,"1"
"5396",1,30,"2",410,310,3.64459556721164e-06,"1"
"5397",1,30,"2",430,310,3.96951161502471e-06,"2"
"5398",1,30,"2",450,310,4.23676641906907e-06,"2"
"5399",1,30,"2",470,310,4.27988096896298e-06,"1"
"5400",1,30,"2",490,310,4.221269846546e-06,"1"
"5401",1,30,"2",10,330,3.23142247490424e-06,"1"
"5402",1,30,"2",30,330,3.10087497833138e-06,"3"
"5403",1,30,"2",50,330,3.26125381542853e-06,"3"
"5404",1,30,"2",70,330,3.727578893698e-06,"3"
"5405",1,30,"2",90,330,4.12949344668922e-06,"1"
"5406",1,30,"2",110,330,4.29674824499729e-06,"1"
"5407",1,30,"2",130,330,4.47240681908862e-06,"3"
"5408",1,30,"2",150,330,4.54922862438629e-06,"2"
"5409",1,30,"2",170,330,4.23746117672698e-06,"1"
"5410",1,30,"2",190,330,3.70238525317024e-06,"1"
"5411",1,30,"2",210,330,3.4851769059978e-06,"1"
"5412",1,30,"2",230,330,3.51138078030782e-06,"1"
"5413",1,30,"2",250,330,3.60651890849066e-06,"1"
"5414",1,30,"2",270,330,3.76954191943899e-06,"2"
"5415",1,30,"2",290,330,3.65050000499441e-06,"2"
"5416",1,30,"2",310,330,3.49578792393868e-06,"1"
"5417",1,30,"2",330,330,3.69861817980363e-06,"1"
"5418",1,30,"2",350,330,3.79467890150926e-06,"1"
"5419",1,30,"2",370,330,3.59324335887904e-06,"1"
"5420",1,30,"2",390,330,3.37654805388261e-06,"1"
"5421",1,30,"2",410,330,3.43582921593017e-06,"1"
"5422",1,30,"2",430,330,3.7435104236608e-06,"2"
"5423",1,30,"2",450,330,4.1107544339918e-06,"2"
"5424",1,30,"2",470,330,4.32147766518461e-06,"2"
"5425",1,30,"2",490,330,4.39426796571168e-06,"1"
"5426",1,30,"2",10,350,3.29616188378418e-06,"3"
"5427",1,30,"2",30,350,3.18542404122046e-06,"3"
"5428",1,30,"2",50,350,3.36919849621579e-06,"3"
"5429",1,30,"2",70,350,3.79117951645681e-06,"3"
"5430",1,30,"2",90,350,4.11971651327798e-06,"3"
"5431",1,30,"2",110,350,4.18357899315687e-06,"3"
"5432",1,30,"2",130,350,4.17317707956337e-06,"3"
"5433",1,30,"2",150,350,4.0756713623428e-06,"3"
"5434",1,30,"2",170,350,3.69330581241653e-06,"3"
"5435",1,30,"2",190,350,3.29033347007146e-06,"3"
"5436",1,30,"2",210,350,3.18743859522261e-06,"1"
"5437",1,30,"2",230,350,3.27615608999088e-06,"3"
"5438",1,30,"2",250,350,3.53915233034848e-06,"3"
"5439",1,30,"2",270,350,3.88198368898666e-06,"2"
"5440",1,30,"2",290,350,3.85363664309309e-06,"2"
"5441",1,30,"2",310,350,3.63889169122059e-06,"1"
"5442",1,30,"2",330,350,3.65230487941885e-06,"1"
"5443",1,30,"2",350,350,3.5926696179338e-06,"1"
"5444",1,30,"2",370,350,3.35941981010529e-06,"1"
"5445",1,30,"2",390,350,3.19197103903825e-06,"1"
"5446",1,30,"2",410,350,3.22159012732875e-06,"1"
"5447",1,30,"2",430,350,3.41589471379416e-06,"1"
"5448",1,30,"2",450,350,3.77726242498412e-06,"2"
"5449",1,30,"2",470,350,4.11078512239723e-06,"2"
"5450",1,30,"2",490,350,4.30306718602661e-06,"2"
"5451",1,30,"2",10,370,3.67729713707232e-06,"3"
"5452",1,30,"2",30,370,3.62172594157982e-06,"3"
"5453",1,30,"2",50,370,3.77208348913501e-06,"3"
"5454",1,30,"2",70,370,4.01438365526799e-06,"3"
"5455",1,30,"2",90,370,4.1353313406611e-06,"3"
"5456",1,30,"2",110,370,3.99235276128561e-06,"3"
"5457",1,30,"2",130,370,3.81051713846331e-06,"3"
"5458",1,30,"2",150,370,3.67344315657128e-06,"3"
"5459",1,30,"2",170,370,3.37635650432623e-06,"3"
"5460",1,30,"2",190,370,3.15186696891473e-06,"3"
"5461",1,30,"2",210,370,3.1336608465306e-06,"1"
"5462",1,30,"2",230,370,3.27088009385994e-06,"3"
"5463",1,30,"2",250,370,3.61951068077405e-06,"3"
"5464",1,30,"2",270,370,3.94742297497278e-06,"2"
"5465",1,30,"2",290,370,3.91571571092426e-06,"2"
"5466",1,30,"2",310,370,3.71881314922227e-06,"1"
"5467",1,30,"2",330,370,3.62057053507414e-06,"1"
"5468",1,30,"2",350,370,3.48677217989305e-06,"1"
"5469",1,30,"2",370,370,3.299231275647e-06,"1"
"5470",1,30,"2",390,370,3.18204479197844e-06,"1"
"5471",1,30,"2",410,370,3.16257701634605e-06,"1"
"5472",1,30,"2",430,370,3.22429042098524e-06,"1"
"5473",1,30,"2",450,370,3.4719917343688e-06,"1"
"5474",1,30,"2",470,370,3.78533792682188e-06,"2"
"5475",1,30,"2",490,370,3.99032894857228e-06,"2"
"5476",1,30,"2",10,390,3.90428907172881e-06,"3"
"5477",1,30,"2",30,390,4.01060627038169e-06,"3"
"5478",1,30,"2",50,390,4.22168259687292e-06,"3"
"5479",1,30,"2",70,390,4.37724073468145e-06,"3"
"5480",1,30,"2",90,390,4.35177182782211e-06,"3"
"5481",1,30,"2",110,390,4.07757418167044e-06,"3"
"5482",1,30,"2",130,390,3.87384701416264e-06,"3"
"5483",1,30,"2",150,390,3.73837169979015e-06,"3"
"5484",1,30,"2",170,390,3.41163324690269e-06,"3"
"5485",1,30,"2",190,390,3.19669060826889e-06,"3"
"5486",1,30,"2",210,390,3.18364698004355e-06,"1"
"5487",1,30,"2",230,390,3.29051155160595e-06,"3"
"5488",1,30,"2",250,390,3.54265483109633e-06,"3"
"5489",1,30,"2",270,390,3.74107224384857e-06,"3"
"5490",1,30,"2",290,390,3.71184096966785e-06,"3"
"5491",1,30,"2",310,390,3.62557407334745e-06,"1"
"5492",1,30,"2",330,390,3.57734964664701e-06,"1"
"5493",1,30,"2",350,390,3.49706225877389e-06,"1"
"5494",1,30,"2",370,390,3.33516616909569e-06,"1"
"5495",1,30,"2",390,390,3.24103005911264e-06,"1"
"5496",1,30,"2",410,390,3.27420949317033e-06,"1"
"5497",1,30,"2",430,390,3.33428321057747e-06,"1"
"5498",1,30,"2",450,390,3.48375868729944e-06,"1"
"5499",1,30,"2",470,390,3.72217374878347e-06,"2"
"5500",1,30,"2",490,390,3.92471665419393e-06,"2"
"5501",1,30,"2",10,410,3.68364224808196e-06,"1"
"5502",1,30,"2",30,410,3.89751404826192e-06,"1"
"5503",1,30,"2",50,410,4.22015303240785e-06,"2"
"5504",1,30,"2",70,410,4.42019191471665e-06,"2"
"5505",1,30,"2",90,410,4.39647278529404e-06,"2"
"5506",1,30,"2",110,410,4.15167554676033e-06,"3"
"5507",1,30,"2",130,410,4.05804174441484e-06,"3"
"5508",1,30,"2",150,410,3.94126782015683e-06,"3"
"5509",1,30,"2",170,410,3.52915850683706e-06,"1"
"5510",1,30,"2",190,410,3.26155789893563e-06,"1"
"5511",1,30,"2",210,410,3.16145153018746e-06,"1"
"5512",1,30,"2",230,410,3.07027410825012e-06,"3"
"5513",1,30,"2",250,410,3.07448520850707e-06,"3"
"5514",1,30,"2",270,410,3.16517074394473e-06,"3"
"5515",1,30,"2",290,410,3.28115731846086e-06,"1"
"5516",1,30,"2",310,410,3.44012363247652e-06,"1"
"5517",1,30,"2",330,410,3.50314984562331e-06,"1"
"5518",1,30,"2",350,410,3.44721521846182e-06,"1"
"5519",1,30,"2",370,410,3.24223249456528e-06,"1"
"5520",1,30,"2",390,410,3.16796318868962e-06,"1"
"5521",1,30,"2",410,410,3.37895527749814e-06,"1"
"5522",1,30,"2",430,410,3.58141866542545e-06,"1"
"5523",1,30,"2",450,410,3.68378071176187e-06,"1"
"5524",1,30,"2",470,410,3.83049472142388e-06,"1"
"5525",1,30,"2",490,410,4.00970014526134e-06,"1"
"5526",1,30,"2",10,430,3.46450381475408e-06,"1"
"5527",1,30,"2",30,430,3.56221722509472e-06,"1"
"5528",1,30,"2",50,430,3.8402382144098e-06,"1"
"5529",1,30,"2",70,430,4.09736191605886e-06,"3"
"5530",1,30,"2",90,430,4.1615870812838e-06,"2"
"5531",1,30,"2",110,430,4.00861798952342e-06,"3"
"5532",1,30,"2",130,430,3.95799441625892e-06,"3"
"5533",1,30,"2",150,430,3.83738320927551e-06,"3"
"5534",1,30,"2",170,430,3.52025496266506e-06,"1"
"5535",1,30,"2",190,430,3.36612906575595e-06,"1"
"5536",1,30,"2",210,430,3.22876578908128e-06,"3"
"5537",1,30,"2",230,430,2.96845504136038e-06,"3"
"5538",1,30,"2",250,430,2.77889160975617e-06,"3"
"5539",1,30,"2",270,430,2.8053891107204e-06,"3"
"5540",1,30,"2",290,430,3.02639792094975e-06,"1"
"5541",1,30,"2",310,430,3.26580447887442e-06,"1"
"5542",1,30,"2",330,430,3.26793798580244e-06,"1"
"5543",1,30,"2",350,430,3.11247406640111e-06,"1"
"5544",1,30,"2",370,430,2.9121039272443e-06,"1"
"5545",1,30,"2",390,430,2.94984518180327e-06,"1"
"5546",1,30,"2",410,430,3.29447477728706e-06,"1"
"5547",1,30,"2",430,430,3.6238538608429e-06,"1"
"5548",1,30,"2",450,430,3.79327294672757e-06,"1"
"5549",1,30,"2",470,430,3.95725186337118e-06,"2"
"5550",1,30,"2",490,430,4.10632791093754e-06,"2"
"5551",1,30,"2",10,450,3.21863056317285e-06,"1"
"5552",1,30,"2",30,450,3.12735855964861e-06,"1"
"5553",1,30,"2",50,450,3.31395963658497e-06,"1"
"5554",1,30,"2",70,450,3.65990976610732e-06,"1"
"5555",1,30,"2",90,450,3.8402582184551e-06,"3"
"5556",1,30,"2",110,450,3.79571424396825e-06,"3"
"5557",1,30,"2",130,450,3.75862100809829e-06,"3"
"5558",1,30,"2",150,450,3.63919555643314e-06,"3"
"5559",1,30,"2",170,450,3.45805815063937e-06,"3"
"5560",1,30,"2",190,450,3.4130163016452e-06,"3"
"5561",1,30,"2",210,450,3.29900322140539e-06,"3"
"5562",1,30,"2",230,450,3.08329963507597e-06,"3"
"5563",1,30,"2",250,450,2.89128324504982e-06,"3"
"5564",1,30,"2",270,450,2.85163201730693e-06,"1"
"5565",1,30,"2",290,450,3.00168182658013e-06,"1"
"5566",1,30,"2",310,450,3.13265467492036e-06,"1"
"5567",1,30,"2",330,450,3.07434931153609e-06,"1"
"5568",1,30,"2",350,450,2.89938502359384e-06,"1"
"5569",1,30,"2",370,450,2.72763035339447e-06,"1"
"5570",1,30,"2",390,450,2.81262655973081e-06,"1"
"5571",1,30,"2",410,450,3.14779318466789e-06,"1"
"5572",1,30,"2",430,450,3.58663321277444e-06,"1"
"5573",1,30,"2",450,450,3.92170179309667e-06,"1"
"5574",1,30,"2",470,450,4.13828167563158e-06,"2"
"5575",1,30,"2",490,450,4.25204270380544e-06,"2"
"5576",1,30,"2",10,470,2.86015865120141e-06,"1"
"5577",1,30,"2",30,470,2.66101582699041e-06,"1"
"5578",1,30,"2",50,470,2.72901627162773e-06,"1"
"5579",1,30,"2",70,470,3.07828542608584e-06,"1"
"5580",1,30,"2",90,470,3.34993373003659e-06,"3"
"5581",1,30,"2",110,470,3.45700983045997e-06,"3"
"5582",1,30,"2",130,470,3.52978561623504e-06,"3"
"5583",1,30,"2",150,470,3.51257829330293e-06,"3"
"5584",1,30,"2",170,470,3.42069054115013e-06,"3"
"5585",1,30,"2",190,470,3.37884699683305e-06,"3"
"5586",1,30,"2",210,470,3.28605152064507e-06,"3"
"5587",1,30,"2",230,470,3.21099464341219e-06,"3"
"5588",1,30,"2",250,470,3.10269131217456e-06,"3"
"5589",1,30,"2",270,470,2.97449103135465e-06,"1"
"5590",1,30,"2",290,470,2.9816169145479e-06,"1"
"5591",1,30,"2",310,470,3.03943617247262e-06,"1"
"5592",1,30,"2",330,470,3.04744761806946e-06,"1"
"5593",1,30,"2",350,470,2.97282666823e-06,"1"
"5594",1,30,"2",370,470,2.85329080959979e-06,"1"
"5595",1,30,"2",390,470,2.89618226552206e-06,"1"
"5596",1,30,"2",410,470,3.10438186673482e-06,"1"
"5597",1,30,"2",430,470,3.48881123159643e-06,"1"
"5598",1,30,"2",450,470,3.8319675909072e-06,"1"
"5599",1,30,"2",470,470,4.02867802583228e-06,"2"
"5600",1,30,"2",490,470,4.1498295743472e-06,"2"
"5601",1,30,"2",10,490,2.59015018615786e-06,"1"
"5602",1,30,"2",30,490,2.37302472837005e-06,"1"
"5603",1,30,"2",50,490,2.34247969251465e-06,"1"
"5604",1,30,"2",70,490,2.62432501322843e-06,"1"
"5605",1,30,"2",90,490,2.92126740654307e-06,"1"
"5606",1,30,"2",110,490,3.11063874397276e-06,"3"
"5607",1,30,"2",130,490,3.26628127471342e-06,"3"
"5608",1,30,"2",150,490,3.36560175468459e-06,"3"
"5609",1,30,"2",170,490,3.34239527055259e-06,"3"
"5610",1,30,"2",190,490,3.31846972147371e-06,"3"
"5611",1,30,"2",210,490,3.31661420143788e-06,"3"
"5612",1,30,"2",230,490,3.37320055429807e-06,"3"
"5613",1,30,"2",250,490,3.29778231528758e-06,"3"
"5614",1,30,"2",270,490,3.07571683236307e-06,"1"
"5615",1,30,"2",290,490,2.95955690550393e-06,"1"
"5616",1,30,"2",310,490,2.97748024361007e-06,"1"
"5617",1,30,"2",330,490,3.0251118322714e-06,"1"
"5618",1,30,"2",350,490,3.05763526020848e-06,"1"
"5619",1,30,"2",370,490,3.07485174426163e-06,"1"
"5620",1,30,"2",390,490,3.15009419738075e-06,"1"
"5621",1,30,"2",410,490,3.22070628706474e-06,"1"
"5622",1,30,"2",430,490,3.34904617591221e-06,"1"
"5623",1,30,"2",450,490,3.48518063101629e-06,"1"
"5624",1,30,"2",470,490,3.57875809296012e-06,"1"
"5625",1,30,"2",490,490,3.685592043606e-06,"1"
"5626",1,30,"3",10,10,5.36696390495947e-06,"3"
"5627",1,30,"3",30,10,6.08075285248272e-06,"3"
"5628",1,30,"3",50,10,6.1875602386062e-06,"3"
"5629",1,30,"3",70,10,5.68474792603782e-06,"3"
"5630",1,30,"3",90,10,5.09375754959121e-06,"3"
"5631",1,30,"3",110,10,4.53686117267118e-06,"3"
"5632",1,30,"3",130,10,3.91071734445115e-06,"2"
"5633",1,30,"3",150,10,3.46816657929359e-06,"2"
"5634",1,30,"3",170,10,3.08952211019033e-06,"2"
"5635",1,30,"3",190,10,2.58333720106932e-06,"2"
"5636",1,30,"3",210,10,2.44047717210008e-06,"2"
"5637",1,30,"3",230,10,3.02304321009893e-06,"2"
"5638",1,30,"3",250,10,3.831986287061e-06,"2"
"5639",1,30,"3",270,10,3.9402465270496e-06,"2"
"5640",1,30,"3",290,10,3.43966925398923e-06,"2"
"5641",1,30,"3",310,10,3.03795451538697e-06,"2"
"5642",1,30,"3",330,10,2.80548894862543e-06,"2"
"5643",1,30,"3",350,10,2.60486912925184e-06,"2"
"5644",1,30,"3",370,10,2.59551396783231e-06,"2"
"5645",1,30,"3",390,10,3.03214640055652e-06,"2"
"5646",1,30,"3",410,10,3.48910307007859e-06,"2"
"5647",1,30,"3",430,10,3.0628252119025e-06,"2"
"5648",1,30,"3",450,10,2.46469596635038e-06,"2"
"5649",1,30,"3",470,10,2.43703490176813e-06,"2"
"5650",1,30,"3",490,10,2.60280650782629e-06,"2"
"5651",1,30,"3",10,30,5.96847200573817e-06,"3"
"5652",1,30,"3",30,30,6.48202947097885e-06,"3"
"5653",1,30,"3",50,30,6.30806005738117e-06,"3"
"5654",1,30,"3",70,30,5.52759543774184e-06,"3"
"5655",1,30,"3",90,30,4.86866798054507e-06,"3"
"5656",1,30,"3",110,30,4.33811555910927e-06,"2"
"5657",1,30,"3",130,30,3.90347781399096e-06,"2"
"5658",1,30,"3",150,30,3.82831677733589e-06,"2"
"5659",1,30,"3",170,30,3.61234515595571e-06,"2"
"5660",1,30,"3",190,30,3.00444060475428e-06,"2"
"5661",1,30,"3",210,30,2.73305108473166e-06,"2"
"5662",1,30,"3",230,30,3.20338466924398e-06,"2"
"5663",1,30,"3",250,30,3.88888229609846e-06,"2"
"5664",1,30,"3",270,30,3.98127670609023e-06,"2"
"5665",1,30,"3",290,30,3.59238624717737e-06,"2"
"5666",1,30,"3",310,30,3.2067180072754e-06,"2"
"5667",1,30,"3",330,30,2.8745740556206e-06,"2"
"5668",1,30,"3",350,30,2.62141959587107e-06,"2"
"5669",1,30,"3",370,30,2.66333704490107e-06,"2"
"5670",1,30,"3",390,30,2.98454889886913e-06,"2"
